id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq,educ_binary
4370,0,1,10,33,,10.0,112480,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,247,0,32.0,,6.0,0.0,17,5.50938844680786,289,0
4372,0,1,13,26,,10.0,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,380,1,33.0,87.0,1.0,0.0,7,5.94017124176025,49,1
4373,0,1,12,24,12.0,9.0,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,656,0,37.0,116.0,1.0,0.0,6,6.48616075515747,36,0
4374,0,1,12,32,9.0,12.0,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,711,0,42.0,106.0,1.0,1.0,14,6.56667232513428,196,0
4375,0,1,14,29,8.0,12.0,490767,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,481,0,35.0,93.0,6.0,1.0,9,6.17586708068848,81,1
4376,0,1,16,25,8.0,12.0,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,641,0,35.0,112.0,1.0,1.0,3,6.46302938461304,9,1
4377,0,1,12,32,12.0,14.0,403476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,596,0,45.0,98.0,5.0,1.0,14,6.39024066925049,196,0
4378,0,1,7,31,,,545297,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,578,0,35.0,,1.0,0.0,18,6.35957384109497,324,0
4380,1,0,16,30,,12.0,572299,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,678,1,37.0,,1.0,1.0,8,6.51914739608765,64,1
4383,1,0,16,32,11.0,14.0,470506,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1538,0,37.0,103.0,1.0,1.0,10,7.33823823928833,100,1
4384,1,0,12,33,9.0,12.0,470506,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,860,0,36.0,103.0,1.0,0.0,15,6.75693225860596,225,0
4385,1,0,18,32,12.0,16.0,423456,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,534,0,49.0,,6.0,1.0,8,6.28039598464966,64,1
4386,1,0,12,27,12.0,12.0,438085,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,308,0,34.0,91.0,1.0,0.0,9,5.73009967803955,81,0
4387,1,0,14,29,12.0,,635888,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,600,0,41.0,118.0,1.0,1.0,9,6.39692974090576,81,1
4388,1,0,8,31,,,572299,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,625,0,20.0,,1.0,0.0,17,6.43775177001953,289,0
4392,1,0,13,29,10.0,10.0,139895,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,540,0,28.0,87.0,1.0,0.0,10,6.29156923294067,100,1
4396,1,0,13,27,12.0,10.0,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,344,0,22.0,100.0,1.0,0.0,8,5.84064149856567,64,1
4397,1,0,12,25,12.0,10.0,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,500,0,39.0,96.0,1.0,1.0,7,6.21460819244385,49,0
4398,1,0,11,26,6.0,9.0,81081,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,320,1,16.0,,1.0,0.0,9,5.76832103729248,81,0
4400,1,0,18,27,4.0,10.0,81081,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,378,0,29.0,62.0,1.0,0.0,3,5.93489408493042,9,1
4401,1,0,15,25,4.0,10.0,79093,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,188,1,14.0,60.0,6.0,0.0,4,5.23644208908081,16,1
4404,1,0,9,33,4.0,10.0,111044,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,168,0,19.0,,5.0,0.0,18,5.12396383285522,324,0
4405,1,0,2,25,6.0,,75607,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,250,0,12.0,,6.0,0.0,17,5.52146100997925,289,0
4406,1,0,3,24,6.0,5.0,75607,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,190,0,8.0,,6.0,0.0,15,5.24702405929565,225,0
4407,1,0,12,28,8.0,8.0,92784,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1000,0,31.0,83.0,1.0,0.0,10,6.90775537490845,100,0
4408,1,0,12,24,,,75607,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,564,0,20.0,100.0,6.0,0.0,6,6.33505439758301,36,0
4409,1,0,9,24,,7.0,75607,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,624,0,17.0,,1.0,0.0,9,6.43615055084229,81,0
4410,1,0,12,24,,,75607,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,714,0,26.0,,1.0,0.0,6,6.57088279724121,36,0
4411,1,0,12,24,12.0,10.0,82135,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,538,0,40.0,123.0,1.0,0.0,6,6.28785848617554,36,0
4413,1,0,13,26,9.0,8.0,317074,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,355,0,22.0,67.0,1.0,0.0,7,5.87211799621582,49,1
4414,1,0,12,24,,12.0,309300,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,240,0,28.0,,6.0,0.0,6,5.48063898086548,36,0
4417,1,0,12,24,9.0,12.0,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,418,0,22.0,,1.0,0.0,6,6.0354814529419,36,0
4418,0,1,13,27,14.0,13.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1026,0,42.0,104.0,1.0,1.0,8,6.93342304229736,64,1
4419,0,1,17,32,12.0,14.0,423456,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,295,0,34.0,106.0,6.0,1.0,9,5.68697547912598,81,1
4421,0,1,12,26,,6.0,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,550,1,24.0,85.0,1.0,1.0,8,6.30991840362549,64,0
4422,0,1,12,27,,8.0,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,538,0,27.0,81.0,1.0,1.0,9,6.28785848617554,81,0
4424,0,1,5,30,2.0,3.0,139895,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,350,0,37.0,,1.0,0.0,19,5.85793304443359,361,0
4425,0,1,12,27,8.0,12.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,711,0,37.0,109.0,1.0,1.0,9,6.56667232513428,81,0
4428,0,1,12,29,4.0,4.0,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,229,0,20.0,76.0,1.0,0.0,11,5.43372201919556,121,0
4429,0,1,12,27,4.0,3.0,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,220,0,31.0,73.0,1.0,0.0,9,5.3936276435852,81,0
4431,0,1,12,29,8.0,2.0,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,310,0,26.0,62.0,1.0,0.0,11,5.736572265625,121,0
4433,0,1,12,24,10.0,,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,320,0,28.0,76.0,1.0,1.0,6,5.76832103729248,36,0
4434,0,1,12,27,10.0,9.0,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,303,0,26.0,76.0,1.0,1.0,9,5.71373271942139,81,0
4437,0,1,13,26,5.0,12.0,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,450,1,36.0,104.0,1.0,1.0,7,6.10924768447876,49,1
4438,0,1,12,29,9.0,11.0,540475,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,753,0,29.0,,1.0,0.0,11,6.62406539916992,121,0
4440,0,1,12,26,4.0,11.0,345645,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,438,0,35.0,103.0,1.0,0.0,8,6.08221912384033,64,0
4442,0,1,11,28,1.0,7.0,331693,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,27.0,,1.0,0.0,11,5.78382539749146,121,0
4444,0,1,16,32,,12.0,363128,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,846,0,44.0,106.0,1.0,0.0,10,6.7405195236206,100,1
4445,0,1,14,26,12.0,14.0,375674,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,313,0,49.0,112.0,1.0,1.0,6,5.74620342254639,36,1
4446,0,1,13,34,7.0,12.0,81669,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,479,0,38.0,,1.0,1.0,15,6.1717004776001,225,1
4448,0,1,12,31,10.0,9.0,110376,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,429,0,24.0,94.0,6.0,1.0,13,6.06145715713501,169,0
4449,0,1,14,29,11.0,9.0,110376,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,490,1,25.0,83.0,1.0,1.0,9,6.1944055557251,81,1
4450,0,1,12,24,11.0,9.0,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,361,0,34.0,,6.0,1.0,6,5.88887786865234,36,0
4451,0,1,14,33,0.0,2.0,104904,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,400,1,40.0,91.0,1.0,0.0,13,5.99146461486816,169,1
4454,0,1,12,24,7.0,8.0,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,423,0,30.0,,1.0,0.0,6,6.04737234115601,36,0
4458,0,1,12,27,5.0,5.0,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,311,0,12.0,,6.0,0.0,9,5.7397928237915,81,0
4459,0,1,11,27,3.0,7.0,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,271,0,12.0,,6.0,0.0,10,5.60211896896362,100,0
4461,0,1,18,26,12.0,12.0,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,385,0,33.0,,6.0,0.0,2,5.95324325561523,4,1
4462,0,1,16,24,12.0,12.0,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,529,1,18.0,,1.0,0.0,2,6.27098846435547,4,1
4464,0,1,11,31,6.0,10.0,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,700,0,29.0,81.0,1.0,1.0,14,6.55108022689819,196,0
4467,0,1,10,32,6.0,5.0,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,381,0,15.0,87.0,1.0,1.0,16,5.94279956817627,256,0
4470,0,1,12,28,12.0,12.0,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,465,0,36.0,118.0,1.0,1.0,10,6.1420373916626,100,0
4471,0,1,10,34,8.0,8.0,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,400,0,37.0,,1.0,0.0,18,5.99146461486816,324,0
4473,0,1,10,33,9.0,8.0,88765,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,455,0,38.0,,6.0,1.0,17,6.1202974319458,289,0
4476,0,0,12,24,,4.0,90509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,260,0,20.0,,1.0,0.0,6,5.56068181991577,36,0
4477,0,0,13,28,0.0,7.0,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,705,0,26.0,,1.0,0.0,9,6.55819797515869,81,1
4482,0,0,13,30,,,635888,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,417,0,45.0,74.0,1.0,1.0,11,6.03308629989624,121,1
4486,0,0,11,27,,13.0,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,14.0,,6.0,0.0,10,5.52146100997925,100,0
4488,0,0,12,24,,2.0,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,460,0,28.0,,1.0,0.0,6,6.13122653961182,36,0
4489,0,0,8,26,,,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,19.0,,1.0,0.0,12,5.78382539749146,144,0
4490,0,0,9,25,,,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,275,0,15.0,,2.0,0.0,10,5.61677122116089,100,0
4491,0,0,12,26,7.0,,321175,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,18.0,,1.0,1.0,8,5.78382539749146,64,0
4492,0,0,15,25,,8.0,313301,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,300,1,20.0,,1.0,0.0,4,5.70378255844116,16,1
4493,0,0,8,31,,8.0,540475,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,17.0,,6.0,0.0,17,5.52146100997925,289,0
4495,0,0,12,28,9.0,10.0,417415,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,288,0,39.0,,1.0,1.0,10,5.66296052932739,100,0
4497,0,0,13,28,3.0,8.0,92784,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,550,1,16.0,85.0,1.0,0.0,9,6.30991840362549,81,1
4500,0,0,12,33,12.0,12.0,81669,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,429,1,38.0,,1.0,1.0,15,6.06145715713501,225,0
4501,0,0,8,30,,,122798,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,375,0,23.0,,1.0,0.0,16,5.92692613601685,256,0
4503,0,0,9,30,5.0,4.0,110376,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,577,0,26.0,,1.0,0.0,15,6.35784244537354,225,0
4504,0,0,13,25,5.0,,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,531,0,25.0,96.0,6.0,0.0,6,6.27476215362549,36,1
4505,0,0,12,24,4.0,,82135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,250,1,22.0,,6.0,0.0,6,5.52146100997925,36,0
4506,0,0,12,27,,8.0,84491,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,440,0,27.0,73.0,1.0,1.0,9,6.0867748260498,81,0
4507,0,0,12,26,,6.0,84491,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,457,0,27.0,75.0,1.0,0.0,8,6.12468338012695,64,0
4508,0,0,12,27,5.0,5.0,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,438,0,34.0,95.0,1.0,1.0,9,6.08221912384033,81,0
4511,0,0,12,27,,5.0,317074,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,550,0,42.0,102.0,4.0,1.0,9,6.30991840362549,81,0
4512,0,0,16,25,12.0,16.0,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,650,0,31.0,107.0,1.0,1.0,3,6.47697257995605,9,1
4514,0,0,11,26,7.0,3.0,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,423,0,19.0,86.0,1.0,0.0,9,6.04737234115601,81,0
4516,0,0,13,27,18.0,8.0,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,420,0,41.0,104.0,1.0,1.0,8,6.04025459289551,64,1
4517,0,0,14,25,18.0,8.0,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,200,1,43.0,106.0,6.0,1.0,5,5.29831743240356,25,1
4518,0,0,8,26,3.0,10.0,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,400,0,24.0,,1.0,0.0,12,5.99146461486816,144,0
4519,0,0,9,24,5.0,,425871,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,300,0,16.0,,1.0,0.0,9,5.70378255844116,81,0
4520,0,0,12,30,5.0,7.0,451538,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,714,0,21.0,95.0,1.0,0.0,12,6.57088279724121,144,0
4521,0,0,12,25,12.0,8.0,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,398,0,37.0,116.0,1.0,0.0,7,5.98645210266113,49,0
4522,0,0,9,29,6.0,8.0,490767,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,398,0,20.0,66.0,1.0,0.0,14,5.98645210266113,196,0
4523,0,0,16,28,5.0,0.0,375674,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,734,0,38.0,101.0,1.0,1.0,6,6.59850883483887,36,1
4525,0,0,12,25,12.0,12.0,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,688,0,23.0,96.0,1.0,0.0,7,6.53378868103027,49,0
4530,0,0,6,28,3.0,11.0,107087,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,212,0,,,6.0,1.0,16,5.35658645629883,256,0
4531,0,0,12,31,,9.0,165331,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,455,0,41.0,104.0,1.0,0.0,13,6.1202974319458,169,0
4534,0,0,15,24,17.0,12.0,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,350,0,32.0,,6.0,1.0,3,5.85793304443359,9,1
4535,0,0,16,28,,16.0,438085,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,577,0,39.0,138.0,6.0,1.0,6,6.35784244537354,36,1
4538,0,0,16,31,10.0,14.0,572299,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,699,0,34.0,105.0,1.0,0.0,9,6.5496506690979,81,1
4539,0,0,16,27,14.0,12.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,0,44.0,106.0,6.0,1.0,5,5.92692613601685,25,1
4540,0,0,13,24,14.0,12.0,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,0,33.0,,1.0,1.0,5,5.92692613601685,25,1
4541,0,0,12,33,10.0,9.0,470506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,364,0,40.0,,1.0,1.0,15,5.89715385437012,225,0
4543,0,0,12,29,11.0,4.0,118905,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,220,0,22.0,67.0,5.0,0.0,11,5.3936276435852,121,0
4548,0,0,16,31,0.0,0.0,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,621,0,27.0,,1.0,0.0,9,6.43133115768433,81,1
4551,0,0,11,31,,,140524,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,375,0,31.0,,5.0,0.0,14,5.92692613601685,196,0
4552,0,0,16,26,12.0,10.0,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,341,0,24.0,97.0,6.0,0.0,4,5.83188247680664,16,1
4553,0,0,16,24,12.0,10.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,380,0,16.0,,1.0,0.0,2,5.94017124176025,4,1
4554,0,0,11,32,,,470506,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,260,0,37.0,,1.0,0.0,15,5.56068181991577,225,0
4557,0,0,8,30,,,117386,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,489,0,30.0,,1.0,0.0,16,6.1923623085022,256,0
4558,0,0,11,26,8.0,9.0,317074,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,433,0,18.0,,1.0,0.0,9,6.07073783874512,81,0
4560,0,0,11,27,8.0,,317074,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,365,0,19.0,,1.0,0.0,10,5.89989757537842,100,0
4562,0,0,14,33,,,504746,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,257,0,41.0,,1.0,0.0,13,5.54907608032227,169,1
4564,0,0,14,26,12.0,12.0,345645,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,513,1,29.0,,1.0,0.0,6,6.24027585983276,36,1
4565,0,0,15,31,8.0,9.0,490767,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,288,0,40.0,108.0,1.0,0.0,10,5.66296052932739,100,1
4567,0,0,18,30,8.0,13.0,451538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,866,0,44.0,125.0,1.0,1.0,6,6.76388502120972,36,1
4568,0,0,12,25,7.0,8.0,89271,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,433,0,34.0,106.0,5.0,0.0,7,6.07073783874512,49,0
4569,0,0,1,29,0.0,3.0,110376,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,500,0,8.0,,1.0,0.0,22,6.21460819244385,484,0
4572,0,0,16,24,12.0,12.0,336009,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,548,0,32.0,,1.0,0.0,2,6.30627536773682,4,1
4573,0,0,12,29,4.0,6.0,451538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,400,0,25.0,99.0,1.0,0.0,11,5.99146461486816,121,0
4574,0,0,9,30,,8.0,119965,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,433,0,20.0,,1.0,0.0,15,6.07073783874512,225,0
4579,1,0,13,24,16.0,13.0,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,375,0,26.0,,1.0,1.0,5,5.92692613601685,25,1
4580,1,0,12,32,12.0,12.0,423456,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,547,0,42.0,96.0,1.0,0.0,14,6.30444860458374,196,0
4584,1,0,12,24,12.0,12.0,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,375,0,24.0,,6.0,1.0,6,5.92692613601685,36,0
4586,1,0,14,25,10.0,12.0,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,500,0,33.0,114.0,1.0,1.0,5,6.21460819244385,25,1
4587,1,0,16,24,18.0,15.0,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,355,1,36.0,117.0,1.0,1.0,2,5.87211799621582,4,1
4589,1,0,12,29,9.0,12.0,490767,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,600,0,34.0,105.0,1.0,1.0,11,6.39692974090576,121,0
4590,1,0,12,34,2.0,3.0,1693822,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,650,0,40.0,106.0,1.0,0.0,16,6.47697257995605,256,0
4591,1,0,12,32,8.0,8.0,1693822,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,848,0,44.0,102.0,1.0,0.0,14,6.74288082122803,196,0
4592,1,0,12,27,10.0,9.0,1752340,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,325,0,33.0,,1.0,0.0,9,5.78382539749146,81,0
4593,0,1,12,33,,,460147,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,289,0,35.0,75.0,5.0,0.0,15,5.66642665863037,225,0
4594,0,1,14,24,5.0,5.0,313301,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,457,0,27.0,99.0,1.0,0.0,4,6.12468338012695,16,1
4596,0,1,14,29,12.0,12.0,486428,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,711,0,35.0,,1.0,1.0,9,6.56667232513428,81,1
4601,0,1,13,34,11.0,12.0,470506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,413,0,46.0,90.0,1.0,0.0,15,6.02344751358032,225,1
4603,0,1,16,25,,16.0,75607,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,649,0,26.0,101.0,6.0,0.0,3,6.47543287277222,9,1
4606,0,1,13,26,,,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,633,0,37.0,115.0,1.0,0.0,7,6.45047044754028,49,1
4607,0,1,16,28,10.0,12.0,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,721,0,37.0,118.0,1.0,0.0,6,6.5806393623352,36,1
4609,0,1,12,32,12.0,9.0,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,913,0,40.0,108.0,1.0,1.0,14,6.81673574447632,196,0
4610,0,1,13,26,8.0,5.0,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,1,29.0,101.0,1.0,0.0,7,5.92692613601685,49,1
4611,0,1,18,27,12.0,12.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,592,0,37.0,127.0,1.0,0.0,3,6.38350677490234,9,1
4616,0,0,16,32,,12.0,103511,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,764,0,41.0,114.0,1.0,0.0,10,6.63856792449951,100,1
4617,0,0,12,26,4.0,9.0,107087,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,500,0,24.0,,1.0,0.0,8,6.21460819244385,64,0
4622,0,0,11,25,11.0,10.0,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,275,0,30.0,76.0,1.0,1.0,8,5.61677122116089,64,0
4623,0,0,10,24,11.0,10.0,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,260,0,20.0,,6.0,1.0,8,5.56068181991577,64,0
4624,0,0,16,28,12.0,16.0,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,962,0,42.0,132.0,6.0,1.0,6,6.86901426315308,36,1
4625,0,0,12,28,,3.0,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,625,0,28.0,50.0,1.0,0.0,10,6.43775177001953,100,0
4626,0,0,12,26,,,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,333,0,26.0,84.0,1.0,0.0,8,5.80814266204834,64,0
4627,0,0,12,29,,10.0,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,625,0,23.0,55.0,1.0,0.0,11,6.43775177001953,121,0
4628,0,0,10,24,,,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,18.0,,6.0,0.0,8,5.52146100997925,64,0
4629,0,0,12,34,,,111044,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,359,0,23.0,73.0,1.0,0.0,16,5.88332223892212,256,0
4631,0,0,12,34,,6.0,111044,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,550,0,19.0,,1.0,0.0,16,6.30991840362549,256,0
4632,0,0,12,24,,,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,403,0,16.0,61.0,1.0,0.0,6,5.99893665313721,36,0
4635,0,0,11,26,9.0,9.0,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,463,0,14.0,84.0,6.0,0.0,9,6.1377272605896,81,0
4637,0,0,12,24,4.0,5.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,396,0,12.0,,6.0,0.0,6,5.98141431808472,36,0
4639,0,0,12,24,,8.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,278,0,20.0,,6.0,0.0,6,5.62762117385864,36,0
4642,1,0,14,27,,,78509,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,400,0,28.0,71.0,1.0,0.0,7,5.99146461486816,49,1
4643,1,0,16,24,,,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,415,0,27.0,84.0,1.0,0.0,2,6.02827835083008,4,1
